"","ID","Longitude","Latitude","X","Y","start_loc1","Phillips Arm","Lees Bay","Cliff Bay","Conville Bay","Dunsterville","Port Elizabeth","Larsen Island","Okisollo","Yellow Island","Vantage","St Vincent Bay","Glacial Creek","Raza Island","Venture Point","Salten","Bickley Bay","Thurlow","Sonora Point","Brougham Point","Kunechin","Site 9","Doctor Bay","Cypress Harbour","Swanson","Arrow Pass","Midsummer","Read Island","Frederick Arm","Newcomb","Hardy Bay","Sir Edmund Bay","Cyrus Rock","Upper Retreat","Site 13","Young Pass","Chancellor Channel","Cecil Island","Wicklow Point","Glacier Falls","Shelter Pass","Maude Island","Barnes Bay","Lochalsh Bay","Bell Island","Sargeaunt Pass","Shaw Point","Burdwood","Potts Bay","Far Side","Egerton Creek","Raynor","Doyle Island","Duncan Island","Althorpe","Wehlis Bay","Simmonds Point","Shelter Bay","Marsh Bay","Robertson","Brent Island","Jackson Passage","Hardwicke","Doctor Islets","Humphrey Rock","Kid Bay","Culloden","Ahlstrom","Goat Cove","Noo-la","Wa-kwa","Sheep Passage","Lime Point","Ghi ya","Wanx talis","Tsa-ya","Cougar","Alexander","Jackson Pass","Middle Point","Conville Point"
"482","samp_loc481",-125.4123833,50.35495,-125.4123833,50.35495,216225.414076791,17535.5782881803,32057.0740300941,111577.597881893,34090.8998005361,38005.0375439787,91275.1453316905,99242.8182740192,12845.8969403317,25881.1111742289,151887.3917424,134158.190437264,166578.22555396,35908.0157190886,11145.9270036719,158413.080699234,18312.1845606586,7876.82944576445,10743.9916347478,3003.88653529009,159963.092255855,164403.729523371,56579.7411743216,122647.065214895,100307.79993065,109692.918829131,103978.221197824,37024.0666635961,14984.4286479266,164037.403278627,153336.177171031,117318.507708087,23892.2045051985,108510.311077646,156847.931375183,5058.2040628033,29520.0027870656,126183.562797704,116863.674245415,107106.964985223,162323.263270684,129177.357609811,17072.8558014679,366896.700398991,161082.04136758,87806.2391516611,45414.0297201583,110220.008718988,102602.700010122,14357.9453810046,14977.8117596112,148760.799886553,158144.315294153,162869.96619537,39965.8217991778,131981.136992842,133607.953274338,165152.05258686,154474.294288358,160688.511468248,10285.7805358289,364047.6066998,29431.060595949,85032.4418351569,87638.6597837078,391201.169711729,128335.476936105,124119.167118192,389262.461887645,83841.3305934056,82847.8702281812,397092.227834373,395880.540573601,191009.531216111,188174.224938934,81692.3316119648,382057.230605628,377459.806296108,364185.528202418,30374.7891769187,33088.417776438
"483","samp_loc482",-125.34435,50.19161667,-125.34435,50.19161667,197734.056785678,35779.7440304527,47102.2635557169,126266.767466017,34828.1303201179,38742.2680635605,105964.314915814,113931.987858143,14511.6268119952,7389.75388311548,133396.034451286,115666.83314615,148086.868262846,36645.2462386704,13097.8768504437,139921.72340812,36556.350302931,26128.6797660877,28906.4028964769,21263.3567214359,141471.734964741,145912.372232257,57316.9716939034,137336.234799019,114996.969514774,124382.088413255,118667.390781948,37761.2971831779,33189.7126412235,145546.045987514,168025.346755155,132007.677292211,24629.4350247803,123199.48066177,138356.57408407,22528.3854517202,44565.1923126885,140872.732381828,131552.843829539,121796.134569347,177012.432854808,143866.527193935,18323.0386413,381585.869983115,175771.210951704,102495.408735785,60103.1993042822,124909.178303112,117291.869594246,32596.3306758225,33183.0957529081,163449.969470677,172833.484878277,177559.135779494,54654.9913833017,146670.306576966,148297.122858462,179841.222170984,169163.463872482,175377.681052372,11117.8730124464,378736.776283924,44120.230180073,99721.6114192809,102327.829367832,405890.339295853,109844.119644991,105627.809827079,403951.631471769,98530.5001775296,97537.0398123051,411781.397418497,410569.710157725,205698.700800235,202863.394523058,96381.5011960887,396746.400189752,392148.975880232,378874.697786542,11883.4318858052,33825.6482960198
"484","samp_loc483",-125.3313333,50.3052,-125.3313333,50.3052,205711.796329798,28564.1708453379,40527.8147843272,119693.442764313,22470.3218643526,26384.4596077952,99390.9902141109,107358.66315644,1178.91219985327,20626.9771039905,140850.224150204,123121.022845068,155541.057961764,24287.4377829051,554.305064270566,147375.913107038,29340.7771178163,18913.1065809729,21690.8297113621,14047.7835363211,148925.924663659,153366.561931175,44959.1632381381,130762.910097315,108423.64481307,117808.763711552,112094.066080244,25403.4887274126,25974.1394561088,153000.235686432,161452.022053451,125434.352590508,12271.626569015,116626.155960067,145810.763782988,15312.8122666055,37990.7435412987,134299.407680124,124979.519127835,115222.809867643,170439.108153105,137293.202492231,5410.81746048745,375012.545281412,169197.886250001,95922.0840340815,53529.8746025787,118335.853601408,110718.544892543,25380.7574907077,25967.5225677933,156876.644768974,166260.160176573,170985.81107779,48081.6666815982,140096.981875262,141723.798156758,173267.89746928,162590.139170779,168804.356350668,2472.85598520384,372163.451582221,37546.9054783695,93148.2867175773,95754.5046661282,399317.014594149,117298.309343909,113081.999525997,397378.306770065,91957.175475826,90963.7151106016,405208.072716794,403996.385456022,199125.376098531,196290.069821354,89808.1764943852,390173.075488048,385575.651178529,372301.373084838,25120.6551066802,21467.8398402545
"485","samp_loc484",-125.7609167,50.41505,-125.7609167,50.41505,241563.54729308,30569.8782787868,4347.95806773552,85848.5252329037,60350.4505296764,64264.588273119,65546.0726827013,73513.74562503,39105.447669472,51219.2443905175,177225.524958688,159496.323653552,191916.358770248,60448.4486342729,37405.4777328123,183751.213915522,26154.78814583,36534.979779176,35028.6587321869,32775.3588858866,185301.225472143,189741.862739659,81120.1740895059,96917.9925659058,74578.7272816608,83963.846180142,78249.1485488347,63283.6173927364,35752.274511546,189375.536494916,127607.104522042,91589.4350590983,50151.7552343388,82781.2384286572,182186.064591472,34838.0319421618,6975.01717440736,100454.490148715,91134.6015964254,81377.8923362337,136594.190621695,103448.284960822,43332.4065306083,341167.627750002,135352.968718591,62077.1665026719,15827.0885939836,84490.9360699984,76873.6273611331,34402.8256928629,35771.2793199436,123031.727237564,132415.242645163,137140.893546381,10378.8806730032,106252.064343853,107878.880625349,139422.979937871,128745.221639369,134959.438819259,36545.3312649693,338318.534050811,653.760804177221,59303.3691861677,61909.5871347186,365472.09706274,153673.610152393,149457.300334481,363533.389238656,58112.2579444164,57118.797579192,371363.155185384,370151.467924612,165280.458567122,162445.152289945,55963.2589629756,356328.157956639,351730.733647119,338456.455553428,55712.9223932072,59347.9685055784
"486","samp_loc485",-125.41275,50.35488333,-125.41275,50.35488333,216220.849250897,17561.5005318007,32029.9440041896,111550.467855988,34086.3349746414,38000.4727180839,91248.015305786,99215.6882481147,12841.3321144369,25876.5463483342,151882.826916505,134153.625611369,166573.660728065,35903.4508931938,11141.3621777772,158408.515873339,18338.106804279,7902.75168938487,10769.9138783682,3029.80877891051,159958.52742996,164399.164697476,56575.1763484268,122619.93518899,100280.669904745,109665.788803227,103951.091171919,37019.5018377013,15010.3508915471,164032.838452733,153309.047145126,117291.377682183,23887.6396793037,108483.181051742,156843.366549289,5084.48149269585,29492.8727611611,126156.4327718,116836.54421951,107079.834959318,162296.13324478,129150.227583907,17068.2909755732,366869.570373087,161054.911341676,87779.1091257566,45386.8996942538,110192.878693083,102575.569984218,14383.867624625,15003.7340032316,148733.669860649,158117.185268248,162842.836169465,39938.6917732733,131954.006966937,133580.823248434,165124.922560955,154447.164262454,160661.381442344,10281.2157099342,364020.476673896,29403.9305700446,85005.3118092525,87611.5297578033,391174.039685824,128330.91211021,124114.602292297,389235.33186174,83814.2005675011,82820.7402022767,397065.097808469,395853.410547697,190982.401190206,188147.09491303,81665.2015860603,382030.100579723,377432.676270204,364158.398176513,30370.2243510239,33083.8529505433
"487","samp_loc486",-126.0302333,50.4707,-126.0302333,50.4707,259126.723455958,51712.3611230772,25945.2335883149,64966.514296167,77913.6266925542,81827.7644359968,44664.0617459646,53069.8929398464,56668.6238323498,68782.4205533953,194788.701121566,177059.49981643,209479.534933126,79730.7426111067,54968.6538956901,201314.3900784,47297.2709901203,55211.4779592388,56171.1415764773,50338.5350487644,202864.401635021,207305.038902537,100402.46806634,76035.9816291691,54134.8745964772,63081.8352434053,57805.2958636511,80846.7935556142,56894.7573558364,206938.712657794,107163.251836858,70707.4241223616,67714.9313972166,61899.2274919205,199749.24075435,52401.2081050396,28206.081120711,79572.4792119781,70252.5906596887,60495.881399497,116150.337936512,82566.2740240851,60895.5826934861,320723.775064819,114909.116033408,41195.1555659352,10424.1337466229,63608.9251332617,55991.6164243964,55545.3085371533,56913.7621642339,102587.87455238,111971.38995998,116697.040861197,15694.7049323958,85808.2116586691,87435.0279401653,118979.127252687,108301.368954185,114515.586134075,54108.5074278471,317874.681365627,20997.4529415705,38421.358249431,41027.5761979819,345028.244377556,171236.786315271,167020.476497358,343089.536553472,37230.2470076797,36236.7866424553,350919.3025002,349707.615239428,144836.605881938,142001.299604761,35081.2480262389,335884.305271455,331286.880961935,318012.602868245,73276.098556085,76911.1446684562
"488","samp_loc487",-124.0816667,49.51366667,-124.0816667,49.51366667,75467.254741702,143457.139487247,167266.12881983,248628.050593273,108636.717318548,104748.745242042,228325.59804307,236293.270985399,129932.670796214,115771.131938502,45146.1871644134,37280.4714734158,63241.0553635619,113880.383329893,131519.70561508,51671.8761212477,145305.874438397,142457.563728029,139728.340887419,143903.808878132,53221.8876778686,57662.5249453843,107040.870773558,259697.517926275,237358.25264203,246743.371540511,241028.673909204,105634.906875005,136109.426005332,58608.3589310244,290386.629882411,254368.960419467,119113.830180461,245560.763789026,50106.7267971972,145168.837608417,164729.057576802,263234.015509084,253914.126956794,244157.417696603,299373.715982064,266227.810321191,127245.187368699,503947.153110371,298132.49407896,224856.691863041,182464.482431538,247270.461430367,239653.152721502,137314.667828274,136073.659537953,285811.252597933,295194.768005532,299920.41890675,177016.274510558,269031.589704222,270658.405985718,302202.50529824,291524.746999738,297738.964179628,132799.265631204,501098.05941118,166481.513307329,222082.894546537,224689.112495088,528251.622423109,35847.5509788577,32630.8421842996,526312.914599024,220891.783304785,219898.322939561,534142.680545753,532930.993284981,328059.983927491,325224.677650314,218742.784323345,519107.683317007,514510.259007488,501235.980913797,111251.402644634,109562.026742469
"489","samp_loc488",-124.2761667,49.67,-124.2761667,49.67,96910.5607166393,121231.241538056,145040.230870639,226413.912729035,86416.8017877106,82528.8297112044,206111.460178833,214079.133121162,107712.755265377,93556.9940742648,41360.0217133612,24569.8899091395,56267.3093767998,91654.4853807009,109299.790084242,47885.7106701955,123079.976489205,120231.665778837,117502.442938227,121689.671013895,49435.7222268164,53876.3594943321,84814.9728243665,237483.380062037,215144.114777792,224529.233676274,218814.536044966,83414.9913441675,113883.52805614,53560.1114533032,268172.492018173,232154.82255523,96893.9146496233,223346.625924789,46320.561346145,122954.699744179,142503.15962761,241019.877644846,231699.989092557,221943.279832365,277159.578117827,244013.672456953,105025.271837861,481733.015246134,275918.356214723,202642.553998804,160250.344567301,225056.32356613,217439.014857265,115088.769879082,113847.761588761,263597.114733696,272980.630141295,277706.281042512,154802.13664632,246817.451839984,248444.268121481,279988.367434002,269310.609135501,275524.826315391,110579.350100367,478883.921546943,144267.375443092,199868.756682299,202474.97463085,506037.484558871,18868.8482182925,15148.9128219805,504098.776734787,198677.645440548,197684.185075324,511928.542681516,510716.855420744,305845.846063253,303010.539786077,196528.646459107,496893.54545277,492296.121143251,479021.84304956,89037.2647803963,87342.1112116314
"490","samp_loc489",-124.4043333,49.72983333,-124.4043333,49.72983333,108315.440942253,109911.59288911,133720.582221693,215017.100940197,75062.164962082,71174.1928855758,194714.648389995,202682.321332323,96358.118439748,82160.1822854266,46466.4962971722,28912.8011266886,61307.9396339259,80334.8367317555,97945.1532586138,52992.1852540066,111760.32784026,108912.017129892,106182.794289281,110292.859225057,54542.1968106274,58982.8340781432,73495.3241754211,226086.568273199,203747.302988954,213132.421887435,207417.724256128,72060.354518539,102563.879407195,58666.5860371142,256775.680229335,220758.010766392,85539.2778239947,211949.814135951,51427.035929956,111557.887955341,131183.510978665,229623.065856008,220303.177303719,210546.468043527,265762.766328989,232616.860668115,93670.6350122323,470336.203457296,264521.544425885,191245.742209965,148853.532778463,213659.511777292,206042.203068427,103769.121230137,102528.112939816,252200.302944858,261583.818352457,266309.469253674,143405.324857482,235420.640051146,237047.456332642,268591.555645164,257913.797346663,264128.014526552,99224.713274738,467487.109758104,132870.563654253,188471.944893461,191078.162842012,494640.672770033,23090.0876255292,18862.8564388888,492701.964945949,187280.83365171,186287.373286485,500531.730892678,499320.043631906,294449.034274415,291613.727997238,185131.834670269,485496.733663932,480899.309354413,467625.031260722,77640.4529915581,75987.4743860028
"491","samp_loc490",-124.6851667,49.647,-124.6851667,49.647,120808.509490198,108547.350798839,125228.554893583,204393.058803883,68692.9898116422,64805.017735136,184090.606253681,192058.279196009,89988.9432893083,71536.1401491126,79888.8956599449,62159.6943548093,94579.7294715053,78970.5946414843,91572.5507162396,86414.5846167792,110396.085749989,104534.140133395,104818.55219901,99668.8170887428,87964.5961734001,92405.2334409158,72182.4569190552,215462.526136885,193123.26085264,202508.379751121,196793.682119814,65691.1793680992,101199.637316924,92038.9071961727,246151.638093021,210133.968630078,79170.1026735549,201325.771999637,84849.4352927287,100933.845819027,122691.483650555,218999.023719694,209679.135167405,199922.425907213,255138.724192675,221992.818531801,87301.4598617925,459712.161320982,253897.502289571,180621.700073651,138229.490642149,203035.469640978,195418.160932113,102404.879139866,101163.870849544,241576.260808544,250959.776216143,255685.42711736,132781.282721168,224796.597914832,226423.414196328,257967.51350885,247289.755210349,253503.972390238,89592.5468782423,456863.067621791,122246.521517939,177847.902757147,180454.120705698,484016.630633719,56336.9808536499,52120.6710357375,482077.922809635,176656.791515396,175663.331150171,489907.688756364,488696.001495592,283824.992138101,280989.685860924,174507.792533955,474872.691527618,470275.267218099,457000.989124408,67016.4108552441,69618.299235563
"492","samp_loc491",-124.6173333,49.6915,-124.6173333,49.6915,118933.379505261,105294.973553054,125407.46135634,204571.96526664,67377.8336509771,63489.8615744709,184269.512716438,192237.185658766,88673.7871286432,71715.0466118695,74547.7819946117,56818.5806894762,89238.6158061721,75718.2173956995,90260.8219475089,81073.4709514461,107143.708504204,104295.397793836,101566.174953225,99847.7235514997,82623.4825080669,87064.1197755827,68889.0252270851,215641.432599642,193302.167315397,202687.286213878,196972.588582571,64376.0232074341,97947.2600711389,86697.7935308396,246330.544555778,210312.875092835,77854.9465128898,201504.678462394,79508.3216273955,101112.752281784,122870.390113312,219177.930182451,209858.041630162,200101.33236997,255317.630655432,222171.724994558,85986.3037011274,459891.067783739,254076.408752327,180800.606536408,138408.397104905,203214.376103735,195597.067394869,99152.5018940809,97911.4936037596,241755.1672713,251138.6826789,255864.333580117,132960.189183925,224975.504377589,226602.320659085,258146.419971607,247468.661673105,253682.878852995,89771.4533409992,457041.974084547,122425.427980696,178026.809219904,180633.027168455,484195.537096476,50995.8671883168,46779.5573704044,482256.829272392,176835.697978153,175842.237612928,490086.59521912,488874.907958349,284003.898600858,281168.592323681,174686.698996712,475051.597990375,470454.173680855,457179.895587165,67195.317318001,68303.1430748979
"493","samp_loc492",-124.7871667,49.83283333,-124.7871667,49.83283333,138234.351856866,86930.2711700033,106236.584869743,185401.088780043,47457.4786570329,43569.5065805267,165098.636229841,173066.309172169,68753.432134699,52544.1701252724,74341.092847244,56611.8915421084,89031.9266588044,57353.5150126486,70340.4669535647,80866.7818040783,88779.006121153,85542.1701095544,83201.4725701746,80676.8470649026,82416.7933606992,86857.4306282149,50738.0330072254,196470.556113045,174131.2908288,183516.409727281,177801.712095974,44455.6682134899,79582.557688088,86491.1043834718,227159.668069181,191141.998606238,57934.5915189456,182333.801975796,79301.6324800278,81941.875795187,103699.513626715,200007.053695854,190687.165143565,180930.455883373,236146.754168835,203000.848507961,66065.9487071832,440720.191297141,234905.53226573,161629.730049811,119237.520618308,184043.499617138,176426.190908272,80787.79951103,79546.7912207087,222584.290784703,231967.806192303,236693.45709352,113789.312697328,205804.627890992,207431.444172488,238975.54348501,228297.785186508,234512.002366398,70600.5768544021,437871.09759795,103254.551494099,158855.932733307,161462.150681858,465024.660609879,50789.178040949,46572.8682230366,463085.952785795,157664.821491556,156671.361126331,470915.718732523,469704.031471751,264833.022114261,261997.715837084,155515.822510115,455880.721503778,451283.297194258,438009.019100568,48024.4408314039,48382.7880809537
