"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc"
"6311","1000-0073-118-9291",0,"PARR","SW",2012,"6/14/12",166,1367,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",98,NA,NA,NA,"U","VIN","ECVI",50.47263333,-125.9090333,"Mixed","NO","AvgCopy",1.07e+11,0,0,NA,2.036406057,NA,NA,NA,7642.082581,0,0,NA,0,NA,0,0,0,0,NA,0,0,134009.6845,0,0,0,0,0,0,NA,0,548722.7401,NA,0,0,0,NA,0,0,NA,0,0,0,23.85738021,0,0,0,0,0,4741.01582,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6321","1000-0073-118-9292",0,"PARR","SW",2012,"6/14/12",166,1367,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",103,NA,NA,NA,"U","VIN","ECVI",50.47263333,-125.9090333,"Mixed","NO","AvgCopy",24930415613,0,0,NA,0,NA,NA,NA,14667.23544,0.135650169,0,NA,0,NA,0,0,0,0,NA,0,0,1068.889789,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,70.8012418,0,0,0,0,0,1.242232319,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"633","1000-0073-118-9293",0,"PARR","SW",2012,"6/14/12",166,1367,"Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",107,NA,NA,NA,"U","VIN","ECVI",50.47263333,-125.9090333,"Mixed","NO","AvgCopy",1.25e+13,0,0,NA,0,NA,NA,NA,2.050391178,0,0,NA,0,NA,0,0,0,0,NA,0,0,757062.5066,0,0,0,0,0,0,NA,0,423002.0567,NA,0,0,0,NA,0,0,NA,0,0,0,12.91845226,0,0,0,0,0,6462.769854,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"634","1000-0073-118-9294",0,"PARR","SW",2012,"6/14/12",166,1367,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",99,NA,NA,NA,"U","VIN","ECVI",50.47263333,-125.9090333,"Mixed","NO","AvgCopy",1.13e+12,0,0,NA,0.183451241,NA,NA,NA,10276.05947,0,0,NA,0,NA,0,0,0,0,NA,0,0,22744.81724,0,0,0,0,0,0,NA,0,508388.6593,NA,0,0,0,NA,0,0,NA,0,4.957666213,0,184.1453099,0,0,0,0,0,537903.1369,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"635","1000-0073-118-9295",0,"PARR","SW",2012,"6/14/12",166,1367,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",102,NA,NA,NA,"U","VIN","ECVI",50.47263333,-125.9090333,"Mixed","NO","AvgCopy",7.81e+19,0,0,NA,0.367211474,NA,NA,NA,24276.24183,0,0,NA,0,NA,0,0,0,0,NA,0,0,7552.745147,0,0,0,0,0,0,NA,0,1.078152356,NA,0,0,0,NA,0,0,NA,0,80.33995827,0,64.08841229,0,0,0,0,0,1302.881534,0,0,NA,0,0,NA,0,0.310637794,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"636","1000-0073-118-9324",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",97,NA,NA,NA,"U","VIN","ECVI",50.44083333,-125.7426667,"Mixed","NO","AvgCopy",0.000197573,0,0,NA,265742.7102,NA,NA,NA,8.07716176,0,0,NA,0,NA,0,0,0,0,NA,0,0,60572.60559,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,1.64230649,0,0,0,0,0,4368.746521,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"637","1000-0073-118-9325",0,"PARR","SW",2012,"6/14/12",166,1367,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",114,NA,NA,NA,"U","VIN","ECVI",50.44083333,-125.7426667,"Mixed","NO","AvgCopy",18.679026,0,0,NA,0.821953518,NA,NA,NA,261.4581751,0,0,NA,0,NA,0,0,0,0,NA,0,0,318.4607308,0,0,0,0,0,0,NA,0,2628.979813,NA,0,0,0,NA,0,0,NA,0,334.1125428,0,11.91053603,0,0,0,0,0,1109.622908,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6381","1000-0073-118-9326",0,"PARR","SW",2012,"6/14/12",166,1367,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",110,NA,NA,NA,"U","VIN","ECVI",50.44083333,-125.7426667,"Mixed","NO","AvgCopy",0.00014347,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,2496.081453,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6391","1000-0073-118-9327",0,"PARR","SW",2012,"6/14/12",166,1367,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",112,NA,NA,NA,"U","VIN","ECVI",50.44083333,-125.7426667,"Mixed","NO","AvgCopy",0.152594146,0,0,NA,0,NA,NA,NA,90.64033146,0,0,NA,0,NA,0,0,0,0,NA,0,0,0.287689201,0,0,0,0,0,0,NA,0,2025.341085,NA,0,0,0,NA,0,0,NA,0,1021.233265,0,0,0,0,0,0,0,18715.31565,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6401","1000-0073-118-9328",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",113,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",5581.412901,0,0,NA,0,NA,NA,NA,350.1373761,0,0,NA,0,NA,0,0,0,0,NA,0,0,50.88792603,0,0,0,0,0,0,NA,0,13107.84955,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,9078.819203,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6411","1000-0073-118-9329",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",105,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",2.97e+13,0,0,NA,0,NA,NA,NA,750593.6793,0,0,NA,0,NA,0,0,0,0,NA,0,0,976.5504206,0,0,0,0,0,0,NA,0,100139.7038,NA,0,0,0,NA,0,0,NA,0,0,0,1183.555195,0,0,0,0,0,1.345520811,0,0,NA,0,0,NA,0,0.399413142,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6421","1000-0073-118-9330",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",88,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",142098595.5,0,0,NA,0.081637963,NA,NA,NA,20535.31526,0,0,NA,0,NA,0,0,0,0,NA,0,0,8414.025415,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0.014181623,6.637958339,0,0,0,0,0,2.627800834,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6431","1000-0073-118-9331",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",107,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",1.67e+12,0,0,NA,0,NA,NA,NA,380315.0904,0,0,NA,0,NA,0,0,0,0,NA,0,0,4324.550728,0,0,0,0,0,0,NA,0,3.749134687,NA,0,0,0,NA,0,0,NA,0,328.9977657,0,51.77975949,0,0,0,0,0,1.780455904,0,0,NA,0,0,NA,0,6.333062909,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6441","1000-0073-118-9332",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",87,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",3.62e+19,0,0,NA,0,NA,NA,NA,175770.0533,0,0,NA,0,NA,0,0,0,0,NA,0,0,693.8033433,0,0,0,0,0,0,NA,0,30145.90369,NA,0,0,0,NA,0,0,NA,0,4.866055375,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,10.40758214,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6451","1000-0073-118-9333",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",98,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",18382833251,0,0,NA,0.238342732,NA,NA,NA,434.2213576,0,0,NA,0,NA,0,0,0,0,NA,0,0,3016.337112,0,0,0,0,0,0,NA,0,673163.0139,NA,0,0,0,NA,0,0,NA,0,0,0,25.36654969,0,0,0,0,0,811.1831442,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6461","1000-0073-118-9334",0,"PARR","SW",2012,"6/15/12",167,1368,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",88,NA,NA,NA,"U","VIN","ECVI",50.30458333,-125.32945,"Mixed","NO","AvgCopy",3.11e+13,0,0,NA,319.29211,NA,NA,NA,42894.74195,0,0,NA,0,NA,0,0,0,0,NA,0,0,3025.927115,0,0,0,0,0,0,NA,0,10.96955014,NA,0,0,0,NA,0,0,NA,0,11.20568724,0,0,0,0,0,0,0,9.916823592,0,0,NA,0,0,NA,0,35.42569465,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6471","1000-0073-118-9336",0,"PARR","SW",2012,"6/15/12",167,1368,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.3062,-125.1905667,"Mixed","NO","AvgCopy",3.197062628,0,0,NA,0,NA,NA,NA,3543.448444,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6481","1000-0073-118-9337",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",97,NA,NA,NA,"U","VIN","ECVI",50.3062,-125.1905667,"Mixed","NO","AvgCopy",4.13774747,0,0,NA,0,NA,NA,NA,271.1949912,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,15.04711697,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6491","1000-0073-118-9338",0,"PARR","SW",2012,"6/15/12",167,1368,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.3062,-125.1905667,"Mixed","NO","AvgCopy",158.2028824,0,0,NA,0,NA,NA,NA,3220.304575,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,236.4508093,0,5.81990027,0,0,0,0,0,0,0,0,NA,0,0,NA,0,3.578236582,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6501","1000-0073-118-9339",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",113,NA,NA,NA,"U","VIN","ECVI",50.3062,-125.1905667,"Mixed","NO","AvgCopy",856.082779,0,0,NA,0,NA,NA,NA,12256.50592,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,6863.589467,NA,0,0,0,NA,0,0,NA,0,5490.470152,0,4.667291693,0,0,0,0,0,0,0,0,NA,0,0,NA,0,1.581246319,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6511","1000-0073-118-9340",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",103,NA,NA,NA,"U","VIN","ECVI",50.3062,-125.1905667,"Mixed","NO","AvgCopy",11161.65908,0,0,NA,0,NA,NA,NA,6051.514732,0,0,NA,0,NA,37158.52231,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1394.792948,0,0.131498182,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6521","1000-0073-118-9342",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",81,NA,NA,NA,"U","VIN","ECVI",50.32355,-125.08735,"Mixed","NO","AvgCopy",22604.40309,0,0,NA,0,NA,NA,NA,52529.59399,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,12.99677006,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6531","1000-0073-118-9351",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",88,NA,NA,NA,"U","VIN","ECVI",50.14823333,-125.1007667,"Mixed","NO","AvgCopy",1126128826,0,0,NA,0,NA,NA,NA,7914.267567,0,0,NA,0,NA,0,0,0,0,NA,2.14716993,0,1020.120814,0,0,0,0,0,0,NA,0,1789.024678,NA,0,0,0,NA,0,0,NA,0,0,0.853512754,0,0,0,0,0,0,9.784077138,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6541","1000-0073-118-9352",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",90,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",763906493.1,0,0,NA,603936.2769,NA,NA,NA,3935.838252,0,0,NA,0,NA,0,0,0,0,NA,0,0,26684.41039,0,0,0,0,0,0,NA,0,399.2060534,NA,0,0,0,NA,0,0,NA,0,25928.86846,0,2.484824532,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6551","1000-0073-118-9353",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",82,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",36465666493,0,0,NA,344161.3429,NA,NA,NA,1530.725962,0,0,NA,0,NA,2.069186278,0,0,0,NA,0,0,3390.993416,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,151.8820068,0,44.9043919,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6561","1000-0073-118-9354",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",92,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",137.4724787,0,0,NA,0,NA,NA,NA,5900.768092,0,0,NA,0,NA,0,0,0,0,NA,0,0,687.4043768,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6571","1000-0073-118-9355",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",81,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",15956120738,0,0,NA,0,NA,NA,NA,72703.22528,0,0,NA,0,NA,0,0,0,0,NA,0,0,5481.721773,0,0,0,0,0,0,NA,0,1688.224094,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6581","1000-0073-118-9356",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",80,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",6136180.875,0,0,NA,388192.7621,NA,NA,NA,3147.686473,0,0,NA,0,NA,0,0,0,0,NA,0,0,1105.911051,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1.680116119,0,0,0,0,0,0,0,2.288640355,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6591","1000-0073-118-9357",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",90,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",18864227.37,0,0,NA,590.6700787,NA,NA,NA,50426.01902,0,0,NA,0,NA,24372.67011,0,0,0,NA,0,0,309.0170006,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1.174353807,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6601","1000-0073-118-9358",0,"PARR","SW",2012,"6/15/12",167,1368,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",592813057,0,0,NA,0.870331009,NA,NA,NA,14692.23941,0,0,NA,0,NA,0,0,0,0,NA,0,0,1022.199966,0,0,0,0,0,0,NA,0,413038.098,NA,0,0,0,NA,0,0,NA,0,8.60607799,0,0,0,0,0,0,0,31155.19188,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6611","1000-0073-118-9359",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",89,NA,NA,NA,"U","VIN","ECVI",50.12286667,-125.2127,"Mixed","NO","AvgCopy",0.039157848,0,0,NA,34505.30325,NA,NA,NA,287.5378784,0,0,NA,0,NA,0,0,0,0,NA,0,0,123.0429581,0,0,0,0,0,0,NA,0,2.360468579,NA,0,0,0,NA,0,0,NA,0,0.835077946,0,0,0,0,0,0,0,2558.097045,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0.210655786,0,0,0,0,0
"6621","1000-0073-118-9360",0,"PARR","SW",2012,"6/16/12",168,1369,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",104,NA,NA,NA,"U","VIN","ECVI",50.0497,-125.0060333,"Mixed","NO","AvgCopy",4292030.154,0,0,NA,11.38291992,NA,NA,NA,47764.88264,0,0,NA,0,NA,0,0,0,0,NA,0,0,3623.564637,0,0,0,0,0,0,NA,0,3.778277368,NA,0,0,0,NA,0,0,NA,0,51.50084589,0,0,0,0,0,0,0,14.40504342,0,0,NA,0,0,NA,0,1.353323165,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6631","1000-0073-118-9361",0,"PARR","SW",2012,"6/16/12",168,1369,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",88,NA,NA,NA,"U","VIS","ECVI",50.0604,-124.8490333,"Mixed","NO","AvgCopy",7387.394999,0,0,NA,16.80808114,NA,NA,NA,61659.63593,0,0,NA,0,NA,0,0,0,0,NA,0,0,5598.317983,0,0,0,0,0,0,NA,0,20.80758412,NA,0,0,0,NA,0,0,NA,0,6138.344353,0,2.048555169,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6641","1000-0073-118-9362",0,"PARR","SW",2012,"6/16/12",168,1369,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",72,NA,NA,NA,"U","VIS","ECVI",50.0604,-124.8490333,"Mixed","NO","AvgCopy",248222349.7,0,0,NA,0,NA,NA,NA,1019841.979,0,0,NA,0,NA,0,0,0,0,NA,0,0,36.74134509,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6651","1000-0073-118-9363",0,"PARR","SW",2012,"6/16/12",168,1369,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",84,NA,NA,NA,"U","VIS","ECVI",50.0604,-124.8490333,"Mixed","NO","AvgCopy",64411.37655,0,0,NA,31.63561927,NA,NA,NA,10324.7264,0,0,NA,0,NA,0,0,0,0,NA,0,0,557.3985911,0,0,0,0,0,0,NA,0,0.052880971,NA,0,0,0,NA,0,0,NA,0,81.73346856,0,0.211148613,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6661","1000-0073-118-9364",0,"PARR","SW",2012,"6/16/12",168,1369,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",83,NA,NA,NA,"U","VIS","ECVI",50.0604,-124.8490333,"Mixed","NO","AvgCopy",3440450.875,0,0,NA,770.8526368,NA,NA,NA,19081.31846,0,0,NA,0,NA,0,0,0,0,NA,0,0,0.217358258,0,0,0,0,0,0,NA,0,58.16629264,NA,0,0,0,NA,0,0,NA,0,0,0,10.81444491,0,0,0,0,0,0,0,0,NA,0,0,NA,0,1.015316884,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6671","1000-0073-118-9366",0,"PARR","SW",2012,"6/16/12",168,1369,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",84,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",2.56e-13,0,0,NA,4.066483192,NA,NA,NA,2581.612332,0,0,NA,0,NA,0,0,0,0,NA,0,0,1194.225799,0,0,0,0,0,0,NA,0,9.251962976,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6681","1000-0073-118-9367",0,"PARR","SW",2012,"6/16/12",168,1369,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",83,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",68.46611739,0,0,NA,0,NA,NA,NA,7684.803963,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,14.59299871,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6691","1000-0073-118-9368",0,"PARR","SW",2012,"6/16/12",168,1369,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",96,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",318.6831751,0,0,NA,0,NA,NA,NA,20.48786083,309.6977838,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,82.03784482,NA,0,0,0,NA,0,0,NA,0,871.3822689,0,23.25097133,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6701","1000-0073-118-9369",0,"PARR","SW",2012,"6/16/12",168,1369,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",84,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",59764.01389,0,0,NA,0,NA,NA,NA,7861.415433,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,5.397351793,NA,0,0,0,NA,0.104784146,0,NA,0,176.4597005,0,5.11621837,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"6711","1000-0073-118-9370",0,"PARR","SW",2012,"6/16/12",168,1369,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",75,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",0.575687906,0,0,NA,0,NA,NA,NA,468.5607131,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,826.8154599,NA,0,0,0,NA,0,0,NA,0,0,0,3.569094313,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0.324289047,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"672","1000-0073-118-9371",0,"PARR","SW",2012,"6/16/12",168,1369,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",82,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",0.722800737,0,0,NA,0,NA,NA,NA,102.7504504,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1402.898509,NA,0,0,0,NA,0,0,NA,0,0,0,2.198963824,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"673","1000-0073-118-9372",0,"PARR","SW",2012,"6/16/12",168,1369,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",76,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",130441.9537,0,0,NA,0,NA,NA,NA,14650.5508,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,4.699173626,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"674","1000-0073-118-9373",0,"PARR","SW",2012,"6/16/12",168,1369,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",87,NA,NA,NA,"U","VIS","ECVI",50.06605,-124.8743833,"Mixed","NO","AvgCopy",3477680.795,0,0,NA,0,NA,NA,NA,7646.271714,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1.520759767,0,22.99423836,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
